file_name	sample_id	..filter..
/projects/fmba_covid/fmba_new/corr/210003270808_S151_L002.clonotypes.TRB.txt	210003270808_S151_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210003310808_S112_L002.clonotypes.TRB.txt	210003310808_S112_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210003320808_S165_L002.clonotypes.TRB.txt	210003320808_S165_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210003330808_S191_L002.clonotypes.TRB.txt	210003330808_S191_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210003340808_S104_L002.clonotypes.TRB.txt	210003340808_S104_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210003370808_S102_L002.clonotypes.TRB.txt	210003370808_S102_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210004070808_S121_L002.clonotypes.TRB.txt	210004070808_S121_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210004080808_S159_L002.clonotypes.TRB.txt	210004080808_S159_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210004320808_S105_L002.clonotypes.TRB.txt	210004320808_S105_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/210004500808_S119_L002.clonotypes.TRB.txt	210004500808_S119_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230002070807_S129_L002.clonotypes.TRB.txt	230002070807_S129_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230002080807_S137_L002.clonotypes.TRB.txt	230002080807_S137_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230002180807_S176_L002.clonotypes.TRB.txt	230002180807_S176_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230002190808_S163_L002.clonotypes.TRB.txt	230002190808_S163_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230002210807_S169_L002.clonotypes.TRB.txt	230002210807_S169_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003020807_S77_L001.clonotypes.TRB.txt	230003020807_S77_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003050807_S61_L001.clonotypes.TRB.txt	230003050807_S61_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003070807_S37_L001.clonotypes.TRB.txt	230003070807_S37_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003090807_S29_L001.clonotypes.TRB.txt	230003090807_S29_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003110807_S21_L001.clonotypes.TRB.txt	230003110807_S21_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003320807_S149_L002.clonotypes.TRB.txt	230003320807_S149_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/230003440807_S173_L002.clonotypes.TRB.txt	230003440807_S173_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/240101560808_S127_L002.clonotypes.TRB.txt	240101560808_S127_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/240101580808_S143_L002.clonotypes.TRB.txt	240101580808_S143_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/240101640808_S135_L002.clonotypes.TRB.txt	240101640808_S135_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002250808_S108_L002.clonotypes.TRB.txt	250002250808_S108_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002490808_S110_L002.clonotypes.TRB.txt	250002490808_S110_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002500808_S111_L002.clonotypes.TRB.txt	250002500808_S111_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002590808_S99_L002.clonotypes.TRB.txt	250002590808_S99_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002660808_S107_L002.clonotypes.TRB.txt	250002660808_S107_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002690808_S109_L002.clonotypes.TRB.txt	250002690808_S109_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002700808_S101_L002.clonotypes.TRB.txt	250002700808_S101_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002710808_S102_L002.clonotypes.TRB.txt	250002710808_S102_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002800808_S104_L002.clonotypes.TRB.txt	250002800808_S104_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002810808_S105_L002.clonotypes.TRB.txt	250002810808_S105_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002870808_S103_L002.clonotypes.TRB.txt	250002870808_S103_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250002880808_S106_L002.clonotypes.TRB.txt	250002880808_S106_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250003110808_S100_L002.clonotypes.TRB.txt	250003110808_S100_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/250003530808_S98_L002.clonotypes.TRB.txt	250003530808_S98_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260000240807_S152_L002.clonotypes.TRB.txt	260000240807_S152_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260000320807_S144_L002.clonotypes.TRB.txt	260000320807_S144_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260001450807_S180_L002.clonotypes.TRB.txt	260001450807_S180_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260001670807_S168_L002.clonotypes.TRB.txt	260001670807_S168_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260001970807_S179_L002.clonotypes.TRB.txt	260001970807_S179_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260001990807_S22_L001.clonotypes.TRB.txt	260001990807_S22_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002050807_S172_L002.clonotypes.TRB.txt	260002050807_S172_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002060807_S99_L002.clonotypes.TRB.txt	260002060807_S99_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002150808_S40_L001.clonotypes.TRB.txt	260002150808_S40_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002180807_S6_L001.clonotypes.TRB.txt	260002180807_S6_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002750807_S14_L001.clonotypes.TRB.txt	260002750807_S14_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002780807_S30_L001.clonotypes.TRB.txt	260002780807_S30_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002790807_S164_L002.clonotypes.TRB.txt	260002790807_S164_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002830808_S80_L001.clonotypes.TRB.txt	260002830808_S80_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002840808_S86_L001.clonotypes.TRB.txt	260002840808_S86_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002850808_S83_L001.clonotypes.TRB.txt	260002850808_S83_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002860808_S82_L001.clonotypes.TRB.txt	260002860808_S82_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002870807_S125_L002.clonotypes.TRB.txt	260002870807_S125_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002880808_S81_L001.clonotypes.TRB.txt	260002880808_S81_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002890808_S87_L001.clonotypes.TRB.txt	260002890808_S87_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002910808_S91_L001.clonotypes.TRB.txt	260002910808_S91_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002920808_S96_L001.clonotypes.TRB.txt	260002920808_S96_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002940808_S90_L001.clonotypes.TRB.txt	260002940808_S90_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002950808_S85_L001.clonotypes.TRB.txt	260002950808_S85_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260002990808_S101_L002.clonotypes.TRB.txt	260002990808_S101_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260003000808_S84_L001.clonotypes.TRB.txt	260003000808_S84_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260003040807_S186_L002.clonotypes.TRB.txt	260003040807_S186_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260003070807_S101_L002.clonotypes.TRB.txt	260003070807_S101_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004150808_S95_L001.clonotypes.TRB.txt	260004150808_S95_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004160808_S93_L001.clonotypes.TRB.txt	260004160808_S93_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004180808_S94_L001.clonotypes.TRB.txt	260004180808_S94_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004200808_S88_L001.clonotypes.TRB.txt	260004200808_S88_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004220808_S100_L002.clonotypes.TRB.txt	260004220808_S100_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004240808_S99_L002.clonotypes.TRB.txt	260004240808_S99_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/260004290808_S92_L001.clonotypes.TRB.txt	260004290808_S92_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000010808_S182_L002.clonotypes.TRB.txt	270000010808_S182_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000020808_S12_L001.clonotypes.TRB.txt	270000020808_S12_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000030808_S190_L002.clonotypes.TRB.txt	270000030808_S190_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000040808_S103_L002.clonotypes.TRB.txt	270000040808_S103_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000050808_S111_L002.clonotypes.TRB.txt	270000050808_S111_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000060808_S119_L002.clonotypes.TRB.txt	270000060808_S119_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000070808_S20_L001.clonotypes.TRB.txt	270000070808_S20_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000080807_S15_L001.clonotypes.TRB.txt	270000080807_S15_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000090808_S28_L001.clonotypes.TRB.txt	270000090808_S28_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000100807_S23_L001.clonotypes.TRB.txt	270000100807_S23_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000110808_S166_L002.clonotypes.TRB.txt	270000110808_S166_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000120808_S36_L001.clonotypes.TRB.txt	270000120808_S36_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000130807_S31_L001.clonotypes.TRB.txt	270000130807_S31_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000140808_S174_L002.clonotypes.TRB.txt	270000140808_S174_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000150807_S39_L001.clonotypes.TRB.txt	270000150807_S39_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000160807_S47_L001.clonotypes.TRB.txt	270000160807_S47_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000190808_S52_L001.clonotypes.TRB.txt	270000190808_S52_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000200808_S44_L001.clonotypes.TRB.txt	270000200808_S44_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000270808_S113_L002.clonotypes.TRB.txt	270000270808_S113_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000290808_S149_L002.clonotypes.TRB.txt	270000290808_S149_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000580808_S87_L001.clonotypes.TRB.txt	270000580808_S87_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000620808_S170_L002.clonotypes.TRB.txt	270000620808_S170_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270000870808_S37_L001.clonotypes.TRB.txt	270000870808_S37_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270001010808_S158_L002.clonotypes.TRB.txt	270001010808_S158_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270001050808_S23_L001.clonotypes.TRB.txt	270001050808_S23_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270001070808_S158_L002.clonotypes.TRB.txt	270001070808_S158_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270001180808_S76_L001.clonotypes.TRB.txt	270001180808_S76_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270001190808_S22_L001.clonotypes.TRB.txt	270001190808_S22_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/270001310808_S165_L002.clonotypes.TRB.txt	270001310808_S165_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280000260807_S119_L002.clonotypes.TRB.txt	280000260807_S119_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280001570807_S57_L001.clonotypes.TRB.txt	280001570807_S57_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280001880807_S135_L002.clonotypes.TRB.txt	280001880807_S135_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280001890807_S143_L002.clonotypes.TRB.txt	280001890807_S143_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280002120807_S127_L002.clonotypes.TRB.txt	280002120807_S127_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280002450807_S131_L002.clonotypes.TRB.txt	280002450807_S131_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280002460807_S123_L002.clonotypes.TRB.txt	280002460807_S123_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280002540807_S147_L002.clonotypes.TRB.txt	280002540807_S147_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280002900807_S139_L002.clonotypes.TRB.txt	280002900807_S139_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/280002980807_S49_L001.clonotypes.TRB.txt	280002980807_S49_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/290000390808_S116_L002.clonotypes.TRB.txt	290000390808_S116_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/290002570808_S187_L002.clonotypes.TRB.txt	290002570808_S187_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/290002620808_S100_L002.clonotypes.TRB.txt	290002620808_S100_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/290002630808_S108_L002.clonotypes.TRB.txt	290002630808_S108_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/300000710808_S124_L002.clonotypes.TRB.txt	300000710808_S124_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/300000920808_S132_L002.clonotypes.TRB.txt	300000920808_S132_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/300000940808_S140_L002.clonotypes.TRB.txt	300000940808_S140_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/300000960808_S148_L002.clonotypes.TRB.txt	300000960808_S148_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000090808_S70_L001.clonotypes.TRB.txt	330000090808_S70_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000100807_S67_L001.clonotypes.TRB.txt	330000100807_S67_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000130808_S23_L001.clonotypes.TRB.txt	330000130808_S23_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000310807_S59_L001.clonotypes.TRB.txt	330000310807_S59_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000340807_S83_L001.clonotypes.TRB.txt	330000340807_S83_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000350808_S164_L002.clonotypes.TRB.txt	330000350808_S164_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000380808_S21_L001.clonotypes.TRB.txt	330000380808_S21_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000390808_S24_L001.clonotypes.TRB.txt	330000390808_S24_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000410808_S109_L002.clonotypes.TRB.txt	330000410808_S109_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000430808_S28_L001.clonotypes.TRB.txt	330000430808_S28_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000440808_S20_L001.clonotypes.TRB.txt	330000440808_S20_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000450808_S22_L001.clonotypes.TRB.txt	330000450808_S22_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000460807_S75_L001.clonotypes.TRB.txt	330000460807_S75_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000500808_S25_L001.clonotypes.TRB.txt	330000500808_S25_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000510808_S69_L001.clonotypes.TRB.txt	330000510808_S69_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000520808_S63_L001.clonotypes.TRB.txt	330000520808_S63_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000540808_S65_L001.clonotypes.TRB.txt	330000540808_S65_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000550808_S72_L001.clonotypes.TRB.txt	330000550808_S72_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000560808_S77_L001.clonotypes.TRB.txt	330000560808_S77_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000580808_S125_L002.clonotypes.TRB.txt	330000580808_S125_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000590808_S70_L001.clonotypes.TRB.txt	330000590808_S70_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000600808_S68_L001.clonotypes.TRB.txt	330000600808_S68_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000610808_S27_L001.clonotypes.TRB.txt	330000610808_S27_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000620808_S72_L001.clonotypes.TRB.txt	330000620808_S72_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000630808_S74_L001.clonotypes.TRB.txt	330000630808_S74_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000640808_S26_L001.clonotypes.TRB.txt	330000640808_S26_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000650808_S71_L001.clonotypes.TRB.txt	330000650808_S71_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000660808_S67_L001.clonotypes.TRB.txt	330000660808_S67_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000670808_S24_L001.clonotypes.TRB.txt	330000670808_S24_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000680808_S64_L001.clonotypes.TRB.txt	330000680808_S64_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000700808_S66_L001.clonotypes.TRB.txt	330000700808_S66_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000710808_S140_L002.clonotypes.TRB.txt	330000710808_S140_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000730808_S73_L001.clonotypes.TRB.txt	330000730808_S73_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000740808_S76_L001.clonotypes.TRB.txt	330000740808_S76_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000750808_S78_L001.clonotypes.TRB.txt	330000750808_S78_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000780808_S172_L002.clonotypes.TRB.txt	330000780808_S172_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000800808_S62_L001.clonotypes.TRB.txt	330000800808_S62_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000810808_S11_L001.clonotypes.TRB.txt	330000810808_S11_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000860808_S75_L001.clonotypes.TRB.txt	330000860808_S75_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000870808_S66_L001.clonotypes.TRB.txt	330000870808_S66_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000920807_S51_L001.clonotypes.TRB.txt	330000920807_S51_L001.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000950808_S132_L002.clonotypes.TRB.txt	330000950808_S132_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
/projects/fmba_covid/fmba_new/corr/330000960808_S141_L002.clonotypes.TRB.txt	330000960808_S141_L002.clonotypes.TRB	conv:MiXcr,corr:2:0.05:all
